trading_date,exchange,symbol,period,timestamp,datetime,open,high,low,close,volume
2019-10-07,Okex,BTC-USDT,1h,1570471200.0,2019-10-07 18:00:00,8264.0,8298.2,8211.2,8230.2,1445.93407445
2019-10-07,Okex,BTC-USDT,1h,1570474800.0,2019-10-07 19:00:00,8229.7,8243.5,8206.8,8210.3,377.96250919
2019-10-07,Okex,BTC-USDT,1h,1570478400.0,2019-10-07 20:00:00,8210.2,8240.0,8177.0,8196.7,519.38467352
2019-10-07,Okex,BTC-USDT,1h,1570482000.0,2019-10-07 21:00:00,8196.6,8213.1,8177.9,8193.1,327.48491302
2019-10-07,Okex,BTC-USDT,1h,1570485600.0,2019-10-07 22:00:00,8193.1,8239.9,8190.8,8230.0,377.36680852
2019-10-07,Okex,BTC-USDT,1h,1570489200.0,2019-10-07 23:00:00,8229.5,8250.0,8183.3,8188.9,650.64546356
2019-10-08,Okex,BTC-USDT,1h,1570492800.0,2019-10-08 00:00:00,8189.5,8225.9,8189.4,8224.1,502.47149271
2019-10-08,Okex,BTC-USDT,1h,1570496400.0,2019-10-08 01:00:00,8224.1,8286.7,8219.0,8283.2,1207.14967477
2019-10-08,Okex,BTC-USDT,1h,1570500000.0,2019-10-08 02:00:00,8283.3,8325.6,8259.3,8265.2,1544.21195451
2019-10-08,Okex,BTC-USDT,1h,1570503600.0,2019-10-08 03:00:00,8265.2,8277.0,8234.2,8254.4,735.34506899
2019-10-08,Okex,BTC-USDT,1h,1570507200.0,2019-10-08 04:00:00,8254.5,8287.8,8220.0,8224.0,645.58723522
2019-10-08,Okex,BTC-USDT,1h,1570510800.0,2019-10-08 05:00:00,8224.0,8253.7,8205.2,8244.6,504.52888446
2019-10-08,Okex,BTC-USDT,1h,1570514400.0,2019-10-08 06:00:00,8244.8,8255.5,8223.6,8237.7,476.00108096
2019-10-08,Okex,BTC-USDT,1h,1570518000.0,2019-10-08 07:00:00,8238.7,8238.7,8194.8,8199.8,491.19147964
2019-10-08,Okex,BTC-USDT,1h,1570521600.0,2019-10-08 08:00:00,8200.0,8203.5,8129.7,8167.4,1870.92940293
2019-10-08,Okex,BTC-USDT,1h,1570525200.0,2019-10-08 09:00:00,8168.9,8175.0,8137.4,8169.4,369.50886138
2019-10-08,Okex,BTC-USDT,1h,1570528800.0,2019-10-08 10:00:00,8169.4,8209.0,8154.1,8165.4,532.07445707
2019-10-08,Okex,BTC-USDT,1h,1570532400.0,2019-10-08 11:00:00,8165.5,8198.2,8156.0,8179.2,315.49445502
2019-10-08,Okex,BTC-USDT,1h,1570536000.0,2019-10-08 12:00:00,8178.9,8225.4,8134.6,8225.4,757.43746524
2019-10-08,Okex,BTC-USDT,1h,1570539600.0,2019-10-08 13:00:00,8225.3,8248.2,8192.2,8200.0,764.60420903
2019-10-08,Okex,BTC-USDT,1h,1570543200.0,2019-10-08 14:00:00,8200.0,8200.0,8158.0,8188.2,445.94117179
2019-10-08,Okex,BTC-USDT,1h,1570546800.0,2019-10-08 15:00:00,8188.1,8219.8,8177.1,8186.5,274.16039825
2019-10-08,Okex,BTC-USDT,1h,1570550400.0,2019-10-08 16:00:00,8185.0,8210.1,8156.7,8168.0,475.1169509
2019-10-08,Okex,BTC-USDT,1h,1570554000.0,2019-10-08 17:00:00,8168.0,8183.2,8160.0,8172.8,302.47890832
2019-10-08,Okex,BTC-USDT,1h,1570557600.0,2019-10-08 18:00:00,8172.8,8191.5,8158.2,8183.7,443.80009993
2019-10-08,Okex,BTC-USDT,1h,1570561200.0,2019-10-08 19:00:00,8183.5,8199.7,8159.2,8162.7,247.03975609
2019-10-08,Okex,BTC-USDT,1h,1570564800.0,2019-10-08 20:00:00,8163.2,8185.1,8100.0,8123.4,688.22937824
2019-10-08,Okex,BTC-USDT,1h,1570568400.0,2019-10-08 21:00:00,8123.3,8162.7,8123.1,8162.3,405.71826453
2019-10-08,Okex,BTC-USDT,1h,1570572000.0,2019-10-08 22:00:00,8162.6,8211.3,8153.9,8191.3,688.95275637
2019-10-08,Okex,BTC-USDT,1h,1570575600.0,2019-10-08 23:00:00,8191.3,8203.4,8163.5,8168.4,533.52685509
2019-10-09,Okex,BTC-USDT,1h,1570579200.0,2019-10-09 00:00:00,8168.4,8203.4,8137.2,8177.9,1435.16396548
2019-10-09,Okex,BTC-USDT,1h,1570582800.0,2019-10-09 01:00:00,8177.9,8185.0,8160.1,8162.3,165.82559890000005
2019-10-09,Okex,BTC-USDT,1h,1570586400.0,2019-10-09 02:00:00,8162.3,8164.5,8121.7,8157.2,526.43907221
2019-10-09,Okex,BTC-USDT,1h,1570590000.0,2019-10-09 03:00:00,8157.2,8164.3,8122.0,8122.0,653.52684116
2019-10-09,Okex,BTC-USDT,1h,1570593600.0,2019-10-09 04:00:00,8122.1,8145.1,8115.2,8127.2,707.79118504
2019-10-09,Okex,BTC-USDT,1h,1570597200.0,2019-10-09 05:00:00,8127.2,8163.1,8122.2,8148.6,444.84511345
2019-10-09,Okex,BTC-USDT,1h,1570600800.0,2019-10-09 06:00:00,8148.7,8163.1,8136.6,8150.7,277.83591736
2019-10-09,Okex,BTC-USDT,1h,1570604400.0,2019-10-09 07:00:00,8150.7,8195.7,8148.6,8181.3,1009.11135861
2019-10-09,Okex,BTC-USDT,1h,1570608000.0,2019-10-09 08:00:00,8181.3,8200.1,8160.0,8199.5,779.86418067
2019-10-09,Okex,BTC-USDT,1h,1570611600.0,2019-10-09 09:00:00,8199.5,8221.6,8178.8,8195.7,1170.77016917
2019-10-09,Okex,BTC-USDT,1h,1570615200.0,2019-10-09 10:00:00,8193.9,8235.7,8188.1,8204.9,458.48637672
2019-10-09,Okex,BTC-USDT,1h,1570618800.0,2019-10-09 11:00:00,8204.8,8204.9,8165.0,8187.2,342.15097704
2019-10-09,Okex,BTC-USDT,1h,1570622400.0,2019-10-09 12:00:00,8187.2,8190.7,8160.0,8167.8,525.37827221
2019-10-09,Okex,BTC-USDT,1h,1570626000.0,2019-10-09 13:00:00,8167.8,8244.8,8166.4,8243.4,768.63244373
2019-10-09,Okex,BTC-USDT,1h,1570629600.0,2019-10-09 14:00:00,8243.8,8452.5,8241.0,8439.9,8219.79871716
2019-10-09,Okex,BTC-USDT,1h,1570633200.0,2019-10-09 15:00:00,8440.0,8660.0,8431.8,8551.3,8581.69401391
2019-10-09,Okex,BTC-USDT,1h,1570636800.0,2019-10-09 16:00:00,8551.4,8636.6,8495.4,8566.3,2413.8984001
2019-10-09,Okex,BTC-USDT,1h,1570640400.0,2019-10-09 17:00:00,8566.4,8635.6,8558.2,8619.0,1106.08226907
2019-10-09,Okex,BTC-USDT,1h,1570644000.0,2019-10-09 18:00:00,8616.1,8668.2,8573.1,8590.0,1305.76790903
2019-10-09,Okex,BTC-USDT,1h,1570647600.0,2019-10-09 19:00:00,8589.5,8594.8,8553.0,8581.6,402.02766922
2019-10-09,Okex,BTC-USDT,1h,1570651200.0,2019-10-09 20:00:00,8581.6,8613.0,8561.1,8565.5,453.89203673
2019-10-09,Okex,BTC-USDT,1h,1570654800.0,2019-10-09 21:00:00,8565.5,8591.0,8526.6,8542.6,469.54301504
2019-10-09,Okex,BTC-USDT,1h,1570658400.0,2019-10-09 22:00:00,8542.7,8615.1,8541.4,8558.7,1394.04123906
2019-10-09,Okex,BTC-USDT,1h,1570662000.0,2019-10-09 23:00:00,8558.7,8599.4,8558.4,8559.9,1074.13933799
2019-10-10,Okex,BTC-USDT,1h,1570665600.0,2019-10-10 00:00:00,8559.9,8590.0,8550.2,8555.3,1039.62906951
2019-10-10,Okex,BTC-USDT,1h,1570669200.0,2019-10-10 01:00:00,8555.9,8562.4,8526.4,8530.2,943.64767233
2019-10-10,Okex,BTC-USDT,1h,1570672800.0,2019-10-10 02:00:00,8530.2,8549.0,8499.9,8546.5,1443.60099864
2019-10-10,Okex,BTC-USDT,1h,1570676400.0,2019-10-10 03:00:00,8546.5,8574.4,8526.6,8543.7,1568.26048111
2019-10-10,Okex,BTC-USDT,1h,1570680000.0,2019-10-10 04:00:00,8543.8,8583.8,8543.8,8576.9,547.00812776
2019-10-10,Okex,BTC-USDT,1h,1570683600.0,2019-10-10 05:00:00,8575.4,8575.4,8540.0,8552.2,335.39045032
2019-10-10,Okex,BTC-USDT,1h,1570687200.0,2019-10-10 06:00:00,8550.0,8599.9,8537.4,8589.6,544.36890985
2019-10-10,Okex,BTC-USDT,1h,1570690800.0,2019-10-10 07:00:00,8589.6,8646.5,8573.3,8613.5,1545.09899343
2019-10-10,Okex,BTC-USDT,1h,1570694400.0,2019-10-10 08:00:00,8614.4,8621.0,8540.3,8553.8,1372.08481332
2019-10-10,Okex,BTC-USDT,1h,1570698000.0,2019-10-10 09:00:00,8553.8,8557.0,8493.6,8513.2,1538.63103074
2019-10-10,Okex,BTC-USDT,1h,1570701600.0,2019-10-10 10:00:00,8513.2,8530.3,8467.0,8510.6,1777.87712088
2019-10-10,Okex,BTC-USDT,1h,1570705200.0,2019-10-10 11:00:00,8509.7,8527.5,8496.0,8521.1,1988.35128123
2019-10-10,Okex,BTC-USDT,1h,1570708800.0,2019-10-10 12:00:00,8521.1,8521.1,8418.1,8461.2,1601.17388972
2019-10-10,Okex,BTC-USDT,1h,1570712400.0,2019-10-10 13:00:00,8460.5,8492.4,8438.1,8479.8,882.46608006
2019-10-10,Okex,BTC-USDT,1h,1570716000.0,2019-10-10 14:00:00,8478.8,8507.1,8454.6,8485.5,1003.62732417
2019-10-10,Okex,BTC-USDT,1h,1570719600.0,2019-10-10 15:00:00,8485.5,8550.0,8468.7,8538.4,599.84994393
2019-10-10,Okex,BTC-USDT,1h,1570723200.0,2019-10-10 16:00:00,8538.4,8572.5,8508.8,8522.0,655.41698791
2019-10-10,Okex,BTC-USDT,1h,1570726800.0,2019-10-10 17:00:00,8521.9,8538.3,8491.7,8492.7,207.88946242
2019-10-10,Okex,BTC-USDT,1h,1570730400.0,2019-10-10 18:00:00,8492.7,8531.2,8483.9,8518.5,276.96195794
2019-10-10,Okex,BTC-USDT,1h,1570734000.0,2019-10-10 19:00:00,8518.6,8551.6,8518.5,8551.6,246.691539
2019-10-10,Okex,BTC-USDT,1h,1570737600.0,2019-10-10 20:00:00,8552.0,8573.0,8532.3,8546.9,301.04925687
2019-10-10,Okex,BTC-USDT,1h,1570741200.0,2019-10-10 21:00:00,8547.5,8588.0,8519.8,8543.3,470.10790468
2019-10-10,Okex,BTC-USDT,1h,1570744800.0,2019-10-10 22:00:00,8544.2,8568.8,8526.8,8560.7,341.52492744
2019-10-10,Okex,BTC-USDT,1h,1570748400.0,2019-10-10 23:00:00,8560.8,8566.5,8529.1,8556.7,293.05498535
2019-10-11,Okex,BTC-USDT,1h,1570752000.0,2019-10-11 00:00:00,8556.3,8568.3,8485.9,8500.4,818.85361009
2019-10-11,Okex,BTC-USDT,1h,1570755600.0,2019-10-11 01:00:00,8500.4,8525.8,8476.3,8524.6,609.39466779
2019-10-11,Okex,BTC-USDT,1h,1570759200.0,2019-10-11 02:00:00,8524.7,8526.7,8494.0,8510.3,362.39728658
2019-10-11,Okex,BTC-USDT,1h,1570762800.0,2019-10-11 03:00:00,8510.4,8558.5,8501.7,8551.9,474.86349627
2019-10-11,Okex,BTC-USDT,1h,1570766400.0,2019-10-11 04:00:00,8552.7,8713.0,8534.3,8700.4,3104.95949524
2019-10-11,Okex,BTC-USDT,1h,1570770000.0,2019-10-11 05:00:00,8700.4,8779.9,8363.3,8437.5,11609.51194394
2019-10-11,Okex,BTC-USDT,1h,1570773600.0,2019-10-11 06:00:00,8442.9,8444.2,8373.5,8425.6,2630.77837752
2019-10-11,Okex,BTC-USDT,1h,1570777200.0,2019-10-11 07:00:00,8425.5,8436.5,8380.9,8389.4,835.22242556
2019-10-11,Okex,BTC-USDT,1h,1570780800.0,2019-10-11 08:00:00,8388.9,8389.1,8286.2,8355.7,2533.82015113
2019-10-11,Okex,BTC-USDT,1h,1570784400.0,2019-10-11 09:00:00,8356.0,8377.5,8336.7,8348.0,603.77859544
2019-10-11,Okex,BTC-USDT,1h,1570788000.0,2019-10-11 10:00:00,8349.3,8377.5,8335.4,8368.3,502.77274730000005
2019-10-11,Okex,BTC-USDT,1h,1570791600.0,2019-10-11 11:00:00,8368.2,8368.2,8280.7,8297.4,1748.36238793
2019-10-11,Okex,BTC-USDT,1h,1570795200.0,2019-10-11 12:00:00,8297.6,8354.9,8271.3,8337.0,457.83369727
2019-10-11,Okex,BTC-USDT,1h,1570798800.0,2019-10-11 13:00:00,8336.9,8357.4,8324.4,8340.8,228.43583129
2019-10-11,Okex,BTC-USDT,1h,1570802400.0,2019-10-11 14:00:00,8341.3,8341.3,8281.5,8316.5,726.53255482
2019-10-11,Okex,BTC-USDT,1h,1570806000.0,2019-10-11 15:00:00,8315.0,8350.0,8289.5,8346.2,814.58421914
2019-10-11,Okex,BTC-USDT,1h,1570809600.0,2019-10-11 16:00:00,8346.2,8353.1,8282.6,8349.0,2746.85889095
2019-10-11,Okex,BTC-USDT,1h,1570813200.0,2019-10-11 17:00:00,8349.0,8373.3,8332.7,8340.8,613.37249989
2019-10-11,Okex,BTC-USDT,1h,1570816800.0,2019-10-11 18:00:00,8340.8,8359.4,8303.2,8314.5,278.6411484
2019-10-11,Okex,BTC-USDT,1h,1570820400.0,2019-10-11 19:00:00,8314.5,8346.6,8309.5,8346.2,282.75338293
2019-10-11,Okex,BTC-USDT,1h,1570824000.0,2019-10-11 20:00:00,8345.4,8360.6,8319.5,8325.6,441.74111236
2019-10-11,Okex,BTC-USDT,1h,1570827600.0,2019-10-11 21:00:00,8323.9,8328.6,8307.9,8314.9,156.81896364
2019-10-11,Okex,BTC-USDT,1h,1570831200.0,2019-10-11 22:00:00,8315.0,8345.3,8312.9,8315.1,138.16002922
2019-10-11,Okex,BTC-USDT,1h,1570834800.0,2019-10-11 23:00:00,8315.0,8320.4,8221.0,8258.9,1567.20569862
2019-10-12,Okex,BTC-USDT,1h,1570838400.0,2019-10-12 00:00:00,8257.5,8310.1,8250.4,8272.3,666.27629302
2019-10-12,Okex,BTC-USDT,1h,1570842000.0,2019-10-12 01:00:00,8272.0,8330.0,8265.9,8312.4,454.67891968
2019-10-12,Okex,BTC-USDT,1h,1570845600.0,2019-10-12 02:00:00,8311.8,8329.0,8294.4,8302.9,338.32606564
2019-10-12,Okex,BTC-USDT,1h,1570849200.0,2019-10-12 03:00:00,8302.9,8324.9,8294.5,8311.2,320.48125761
2019-10-12,Okex,BTC-USDT,1h,1570852800.0,2019-10-12 04:00:00,8311.2,8331.9,8305.2,8314.2,301.85796285
2019-10-12,Okex,BTC-USDT,1h,1570856400.0,2019-10-12 05:00:00,8314.2,8349.0,8312.6,8330.0,365.81093149
2019-10-12,Okex,BTC-USDT,1h,1570860000.0,2019-10-12 06:00:00,8330.0,8357.3,8330.0,8337.0,289.49390117
2019-10-12,Okex,BTC-USDT,1h,1570863600.0,2019-10-12 07:00:00,8337.1,8346.0,8324.9,8335.1,233.32306122
2019-10-12,Okex,BTC-USDT,1h,1570867200.0,2019-10-12 08:00:00,8335.1,8345.0,8324.6,8341.6,243.21959846
2019-10-12,Okex,BTC-USDT,1h,1570870800.0,2019-10-12 09:00:00,8341.5,8366.6,8335.0,8335.0,590.24690854
2019-10-12,Okex,BTC-USDT,1h,1570874400.0,2019-10-12 10:00:00,8335.1,8335.1,8287.7,8309.7,700.69109998
2019-10-12,Okex,BTC-USDT,1h,1570878000.0,2019-10-12 11:00:00,8310.4,8339.1,8297.2,8316.8,301.3511096000001
2019-10-12,Okex,BTC-USDT,1h,1570881600.0,2019-10-12 12:00:00,8316.7,8335.0,8305.7,8333.5,235.41728889
2019-10-12,Okex,BTC-USDT,1h,1570885200.0,2019-10-12 13:00:00,8333.5,8339.0,8312.9,8329.1,167.71307
2019-10-12,Okex,BTC-USDT,1h,1570888800.0,2019-10-12 14:00:00,8329.0,8398.0,8309.3,8387.7,1000.1996466
2019-10-12,Okex,BTC-USDT,1h,1570892400.0,2019-10-12 15:00:00,8386.6,8396.7,8350.1,8371.9,482.58651023
2019-10-12,Okex,BTC-USDT,1h,1570896000.0,2019-10-12 16:00:00,8372.0,8396.2,8323.0,8331.9,413.59139436
2019-10-12,Okex,BTC-USDT,1h,1570899600.0,2019-10-12 17:00:00,8331.9,8342.8,8317.2,8324.0,211.29396538
2019-10-12,Okex,BTC-USDT,1h,1570903200.0,2019-10-12 18:00:00,8322.8,8330.0,8286.1,8306.5,320.05086231
2019-10-12,Okex,BTC-USDT,1h,1570906800.0,2019-10-12 19:00:00,8306.5,8323.3,8296.1,8308.0,229.35676069
2019-10-12,Okex,BTC-USDT,1h,1570910400.0,2019-10-12 20:00:00,8309.9,8339.4,8309.1,8332.6,108.70273673
2019-10-12,Okex,BTC-USDT,1h,1570914000.0,2019-10-12 21:00:00,8332.6,8340.3,8316.4,8331.6,135.06397609
2019-10-12,Okex,BTC-USDT,1h,1570917600.0,2019-10-12 22:00:00,8331.6,8339.9,8320.7,8322.1,163.98184242
2019-10-12,Okex,BTC-USDT,1h,1570921200.0,2019-10-12 23:00:00,8320.7,8329.3,8293.4,8301.4,288.39764468
2019-10-13,Okex,BTC-USDT,1h,1570924800.0,2019-10-13 00:00:00,8301.7,8333.0,8281.0,8320.9,342.45854899
2019-10-13,Okex,BTC-USDT,1h,1570928400.0,2019-10-13 01:00:00,8321.2,8363.9,8320.9,8340.5,308.90157429
2019-10-13,Okex,BTC-USDT,1h,1570932000.0,2019-10-13 02:00:00,8340.8,8351.6,8327.4,8339.2,106.99887265
2019-10-13,Okex,BTC-USDT,1h,1570935600.0,2019-10-13 03:00:00,8339.2,8342.4,8327.2,8336.9,270.19115359
2019-10-13,Okex,BTC-USDT,1h,1570939200.0,2019-10-13 04:00:00,8336.9,8354.1,8327.5,8333.1,232.65695693
2019-10-13,Okex,BTC-USDT,1h,1570942800.0,2019-10-13 05:00:00,8333.1,8333.5,8315.2,8324.6,194.84515504
2019-10-13,Okex,BTC-USDT,1h,1570946400.0,2019-10-13 06:00:00,8324.6,8324.6,8309.2,8313.0,180.89465348
2019-10-13,Okex,BTC-USDT,1h,1570950000.0,2019-10-13 07:00:00,8313.0,8345.4,8309.2,8319.1,241.31301972
2019-10-13,Okex,BTC-USDT,1h,1570953600.0,2019-10-13 08:00:00,8319.1,8346.4,8317.0,8341.5,223.14121735
2019-10-13,Okex,BTC-USDT,1h,1570957200.0,2019-10-13 09:00:00,8341.5,8347.9,8321.6,8337.1,170.44253227
2019-10-13,Okex,BTC-USDT,1h,1570960800.0,2019-10-13 10:00:00,8337.1,8349.5,8326.3,8331.3,148.82002328
2019-10-13,Okex,BTC-USDT,1h,1570964400.0,2019-10-13 11:00:00,8331.3,8382.0,8330.5,8349.8,435.44261293
2019-10-13,Okex,BTC-USDT,1h,1570968000.0,2019-10-13 12:00:00,8350.4,8435.0,8348.2,8395.7,1114.58229305
2019-10-13,Okex,BTC-USDT,1h,1570971600.0,2019-10-13 13:00:00,8395.7,8440.0,8383.3,8412.9,668.02584996
2019-10-13,Okex,BTC-USDT,1h,1570975200.0,2019-10-13 14:00:00,8412.9,8419.9,8366.8,8401.3,519.53362175
2019-10-13,Okex,BTC-USDT,1h,1570978800.0,2019-10-13 15:00:00,8401.4,8416.7,8384.3,8403.6,207.89839893
2019-10-13,Okex,BTC-USDT,1h,1570982400.0,2019-10-13 16:00:00,8403.1,8449.5,8402.2,8423.1,1142.31578945
2019-10-13,Okex,BTC-USDT,1h,1570986000.0,2019-10-13 17:00:00,8423.5,8444.2,8410.0,8421.8,174.21914681
2019-10-13,Okex,BTC-USDT,1h,1570989600.0,2019-10-13 18:00:00,8422.1,8438.2,8418.1,8421.5,186.06181562
2019-10-13,Okex,BTC-USDT,1h,1570993200.0,2019-10-13 19:00:00,8421.1,8434.2,8420.7,8434.0,104.18549502
2019-10-13,Okex,BTC-USDT,1h,1570996800.0,2019-10-13 20:00:00,8432.7,8432.7,8150.0,8255.0,5484.06539963
2019-10-13,Okex,BTC-USDT,1h,1571000400.0,2019-10-13 21:00:00,8254.9,8255.0,8225.0,8250.4,206.01377964
2019-10-13,Okex,BTC-USDT,1h,1571004000.0,2019-10-13 22:00:00,8250.3,8295.0,8244.5,8280.6,260.99350022
2019-10-13,Okex,BTC-USDT,1h,1571007600.0,2019-10-13 23:00:00,8281.9,8313.1,8272.1,8278.1,361.93497896
2019-10-14,Okex,BTC-USDT,1h,1571011200.0,2019-10-14 00:00:00,8276.4,8276.4,8246.8,8272.7,348.18572393
2019-10-14,Okex,BTC-USDT,1h,1571014800.0,2019-10-14 01:00:00,8273.0,8294.9,8267.8,8285.7,256.85803797
2019-10-14,Okex,BTC-USDT,1h,1571018400.0,2019-10-14 02:00:00,8285.6,8305.7,8279.0,8285.9,417.52232413
2019-10-14,Okex,BTC-USDT,1h,1571022000.0,2019-10-14 03:00:00,8285.8,8307.0,8282.3,8286.1,405.37057393
2019-10-14,Okex,BTC-USDT,1h,1571025600.0,2019-10-14 04:00:00,8286.2,8286.2,8276.0,8276.0,255.43770388
2019-10-14,Okex,BTC-USDT,1h,1571029200.0,2019-10-14 05:00:00,8276.1,8324.8,8272.2,8307.9,776.71102555
2019-10-14,Okex,BTC-USDT,1h,1571032800.0,2019-10-14 06:00:00,8308.0,8332.6,8300.2,8315.9,347.68563244
2019-10-14,Okex,BTC-USDT,1h,1571036400.0,2019-10-14 07:00:00,8315.8,8315.8,8282.2,8303.4,525.5841015
2019-10-14,Okex,BTC-USDT,1h,1571040000.0,2019-10-14 08:00:00,8303.4,8315.0,8296.4,8305.9,428.20809691
2019-10-14,Okex,BTC-USDT,1h,1571043600.0,2019-10-14 09:00:00,8305.9,8323.3,8288.1,8298.7,313.94365367
2019-10-14,Okex,BTC-USDT,1h,1571047200.0,2019-10-14 10:00:00,8298.7,8315.0,8289.2,8306.2,255.87983713
2019-10-14,Okex,BTC-USDT,1h,1571050800.0,2019-10-14 11:00:00,8307.2,8307.2,8279.7,8281.7,265.87375109
2019-10-14,Okex,BTC-USDT,1h,1571054400.0,2019-10-14 12:00:00,8281.6,8285.6,8241.9,8254.7,728.50977414
2019-10-14,Okex,BTC-USDT,1h,1571058000.0,2019-10-14 13:00:00,8254.7,8287.9,8253.5,8286.0,316.60291881
2019-10-14,Okex,BTC-USDT,1h,1571061600.0,2019-10-14 14:00:00,8286.0,8286.1,8258.3,8258.6,451.27931935
2019-10-14,Okex,BTC-USDT,1h,1571065200.0,2019-10-14 15:00:00,8258.6,8272.3,8245.0,8252.0,627.42024369
2019-10-14,Okex,BTC-USDT,1h,1571068800.0,2019-10-14 16:00:00,8250.9,8385.5,8207.5,8328.7,3126.67592893
2019-10-14,Okex,BTC-USDT,1h,1571072400.0,2019-10-14 17:00:00,8328.7,8354.5,8319.4,8325.5,764.77139103
2019-10-14,Okex,BTC-USDT,1h,1571076000.0,2019-10-14 18:00:00,8325.6,8354.4,8325.5,8353.4,308.48064016
2019-10-14,Okex,BTC-USDT,1h,1571079600.0,2019-10-14 19:00:00,8353.9,8375.5,8322.1,8328.3,412.90213666
2019-10-14,Okex,BTC-USDT,1h,1571083200.0,2019-10-14 20:00:00,8328.3,8343.1,8323.3,8336.7,251.91873008
2019-10-14,Okex,BTC-USDT,1h,1571086800.0,2019-10-14 21:00:00,8336.7,8348.7,8242.6,8308.2,831.78790429
2019-10-14,Okex,BTC-USDT,1h,1571090400.0,2019-10-14 22:00:00,8308.3,8347.6,8303.3,8338.6,440.75620725
2019-10-14,Okex,BTC-USDT,1h,1571094000.0,2019-10-14 23:00:00,8338.6,8349.2,8328.9,8348.1,123.51296663
2019-10-15,Okex,BTC-USDT,1h,1571097600.0,2019-10-15 00:00:00,8348.2,8409.9,8348.2,8358.9,1717.8969616999998
2019-10-15,Okex,BTC-USDT,1h,1571101200.0,2019-10-15 01:00:00,8358.7,8367.8,8320.0,8327.0,502.31201353
2019-10-15,Okex,BTC-USDT,1h,1571104800.0,2019-10-15 02:00:00,8327.0,8335.1,8309.6,8329.6,501.32168247
2019-10-15,Okex,BTC-USDT,1h,1571108400.0,2019-10-15 03:00:00,8330.0,8333.8,8311.1,8316.2,232.33039312
2019-10-15,Okex,BTC-USDT,1h,1571112000.0,2019-10-15 04:00:00,8316.2,8331.2,8302.3,8327.6,396.55472792
2019-10-15,Okex,BTC-USDT,1h,1571115600.0,2019-10-15 05:00:00,8327.6,8332.3,8315.2,8324.9,186.3243777
2019-10-15,Okex,BTC-USDT,1h,1571119200.0,2019-10-15 06:00:00,8324.9,8337.6,8289.5,8302.7,673.3051042000002
2019-10-15,Okex,BTC-USDT,1h,1571122800.0,2019-10-15 07:00:00,8302.8,8313.3,8273.0,8284.7,408.41211237
2019-10-15,Okex,BTC-USDT,1h,1571126400.0,2019-10-15 08:00:00,8283.6,8299.8,8258.0,8278.9,722.06717104
2019-10-15,Okex,BTC-USDT,1h,1571130000.0,2019-10-15 09:00:00,8278.8,8288.8,8268.5,8275.4,575.30279322
2019-10-15,Okex,BTC-USDT,1h,1571133600.0,2019-10-15 10:00:00,8275.4,8321.9,8271.7,8310.6,938.62631471
2019-10-15,Okex,BTC-USDT,1h,1571137200.0,2019-10-15 11:00:00,8310.5,8311.4,8279.0,8293.2,897.61020545
2019-10-15,Okex,BTC-USDT,1h,1571140800.0,2019-10-15 12:00:00,8293.2,8323.3,8284.8,8319.2,998.45505421
2019-10-15,Okex,BTC-USDT,1h,1571144400.0,2019-10-15 13:00:00,8319.2,8321.9,8290.2,8299.9,321.65746056
2019-10-15,Okex,BTC-USDT,1h,1571148000.0,2019-10-15 14:00:00,8299.9,8312.5,8240.0,8260.8,1136.11652267
2019-10-15,Okex,BTC-USDT,1h,1571151600.0,2019-10-15 15:00:00,8260.9,8366.7,8239.1,8317.8,1762.34164676
2019-10-15,Okex,BTC-USDT,1h,1571155200.0,2019-10-15 16:00:00,8316.8,8317.7,8068.8,8186.0,4663.369032199998
2019-10-15,Okex,BTC-USDT,1h,1571158800.0,2019-10-15 17:00:00,8184.9,8199.0,8157.0,8166.6,643.71336316
2019-10-15,Okex,BTC-USDT,1h,1571162400.0,2019-10-15 18:00:00,8167.2,8175.9,8146.0,8173.0,445.33658104
2019-10-15,Okex,BTC-USDT,1h,1571166000.0,2019-10-15 19:00:00,8173.1,8175.9,8155.3,8175.6,312.85672907
2019-10-15,Okex,BTC-USDT,1h,1571169600.0,2019-10-15 20:00:00,8175.7,8175.7,8139.5,8141.1,90.81386462
2019-10-15,Okex,BTC-USDT,1h,1571173200.0,2019-10-15 21:00:00,8141.1,8158.7,8130.1,8155.9,196.1250925
2019-10-15,Okex,BTC-USDT,1h,1571176800.0,2019-10-15 22:00:00,8156.0,8159.6,8133.3,8138.5,204.86449605
2019-10-15,Okex,BTC-USDT,1h,1571180400.0,2019-10-15 23:00:00,8137.8,8181.4,8136.2,8161.4,503.47646954
2019-10-16,Okex,BTC-USDT,1h,1571184000.0,2019-10-16 00:00:00,8161.4,8169.9,8146.7,8166.0,617.8459525000002
2019-10-16,Okex,BTC-USDT,1h,1571187600.0,2019-10-16 01:00:00,8166.0,8181.3,8160.5,8173.1,263.55225465
2019-10-16,Okex,BTC-USDT,1h,1571191200.0,2019-10-16 02:00:00,8173.0,8180.0,8156.7,8158.3,260.15158567
2019-10-16,Okex,BTC-USDT,1h,1571194800.0,2019-10-16 03:00:00,8158.4,8166.0,8148.0,8164.9,295.24154373
2019-10-16,Okex,BTC-USDT,1h,1571198400.0,2019-10-16 04:00:00,8166.1,8176.0,8159.2,8165.7,193.60134132
2019-10-16,Okex,BTC-USDT,1h,1571202000.0,2019-10-16 05:00:00,8165.7,8171.1,8158.0,8168.9,135.49486972
